head0_head0_trans_x,head0_head0_trans_y,head0_head0_trans_z,head0_head0_ori_x,head0_head0_ori_y,head0_head0_ori_z,head0_head0_ori_w,head0_head1_trans_x,head0_head1_trans_y,head0_head1_trans_z,head0_head1_ori_x,head0_head1_ori_y,head0_head1_ori_z,head0_head1_ori_w,head0_head2_trans_x,head0_head2_trans_y,head0_head2_trans_z,head0_head2_ori_x,head0_head2_ori_y,head0_head2_ori_z,head0_head2_ori_w,head0_emo,head0_AU28,head0_AU45,head0_AU26,head0_AU25,head0_AU01,head0_AU05,head0_AU20,head0_AU06,head0_AU23,head0_AU07,head0_AU02,head0_AU09,head0_AU17,head0_AU10,head0_AU04,head0_AU12,head0_AU14,head0_AU15,head0_pose,Class_P0,ClassP1
-0.434099504,0.149701547,0.38272168,0.050644963,0.163552018,0.012390453,0.985155978,-0.912945331,0.160978433,0.625538236,-0.110883073,0.59791921,0.251874578,0.752832491,0,0,0,0,0,0,1,supprise,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,other,FALSE,
-0.335933542,0.15100619,0.500226306,0.026058795,0.21111399,-0.003284555,0.977108507,-0.772243363,-0.041703073,0.822873206,-0.182031625,0.422113203,0.515575832,0.723095079,0,0,0,0,0,0,1,supprise,,,,,,,,,,,,,,,,,,,error,FALSE,
-0.327015152,0.187123347,0.436196994,0.033284777,0.296857223,-0.042658837,0.953387716,-0.772243363,-0.041703073,0.822873206,-0.182031625,0.422113203,0.515575832,0.723095079,0,0,0,0,0,0,1,supprise,,,,,,,,,,,,,,,,,,,other,FALSE,
-0.328417056,0.177242322,0.44442051,0.035582594,0.265092294,-0.03320889,0.962993834,-0.823424137,0.224976333,0.760033527,-0.044251754,0.371506935,0.016064664,0.927235842,0,0,0,0,0,0,1,supprise,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,other,FALSE,
-0.481902073,0.198948289,0.269594708,0.087864744,0.111677291,0.059868278,0.988040363,-0.828231271,0.299395616,0.725852891,-0.085306843,0.392266534,0.003269533,0.915881553,0,0,0,0,0,0,1,anger,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,other,FALSE,
-0.502738303,0.307114598,0.092332661,-0.282142695,0.076095445,-0.07565058,0.953353016,-0.954990387,0.465559329,0.41462966,-0.261897366,0.372164591,-0.05230379,0.888913719,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,other,FALSE,
-0.502738303,0.307114598,0.092332661,-0.282142695,0.076095445,-0.07565058,0.953353016,-0.845353494,0.157460287,0.639060613,-0.141662908,0.366949744,0.059624641,0.917455398,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,other,FALSE,
0.574483292,-0.062003792,-0.010985297,0.260346487,0.07927797,-0.166923449,0.947666224,0.998820853,-0.261837004,0.246895609,0.161878599,-0.046991912,-0.103927979,0.980196947,0,0,0,0,0,0,1,supprise,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,handsOnFace,FALSE,
0.226635331,0.477123669,0.568324547,-0.031198724,-0.320188985,0.400903422,0.857777418,0.749979975,0.556154966,0.561164535,-0.033690487,-0.080522458,0.265371906,0.960186876,0,0,0,0,0,0,1,supprise,,,,,,,,,,,,,,,,,,,other,FALSE,
0.244133254,0.464557493,0.627432582,0.004024599,-0.30497909,0.41486022,0.857241247,0.36097352,0.453437158,0.627145874,-0.076627832,-0.130174429,0.255827474,0.954848206,0,0,0,0,0,0,1,supprise,,,,,,,,,,,,,,,,,,,handsOnFace,FALSE,
0.244133254,0.464557493,0.627432582,0.004024599,-0.30497909,0.41486022,0.857241247,0.36097352,0.453437158,0.627145874,-0.076627832,-0.130174429,0.255827474,0.954848206,0,0,0,0,0,0,1,supprise,,,,,,,,,,,,,,,,,,,other,FALSE,
-0.539456893,0.218803854,-0.127352264,-0.034304421,-0.093137885,-0.040674106,0.994230435,-1.151620764,0.344693771,-0.320883754,-0.066385155,0.125580022,-0.075862574,0.9869486,0,0,0,0,0,0,1,supprise,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,handsOnFace,FALSE,
-0.361505033,0.233179025,0.630638653,0.013595514,0.09713024,-0.09569009,0.990567658,-0.778955185,0.333871403,0.967847072,0.175382732,0.4047301,-0.262257475,0.858286351,0,0,0,0,0,0,1,supprise,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,armsCrossed,FALSE,
-0.408322769,0.173502379,0.566413844,0.143344999,0.032343653,-0.037823315,0.988420708,-0.930953105,0.262543044,0.688101871,0.243370626,0.36937696,-0.275477783,0.853488952,0,0,0,0,0,0,1,anger,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,armsCrossed,FALSE,
-0.511811136,0.066366289,-0.026979196,-0.067081565,-0.026899355,0.085735241,0.99369309,-1.124060913,-0.016383045,-0.18141827,-0.043959408,0.31546605,0.128470273,0.939172045,0,0,0,0,0,0,1,supprise,,,,,,,,,,,,,,,,,,,other,FALSE,
-0.511811136,0.066366289,-0.026979196,-0.067081565,-0.026899355,0.085735241,0.99369309,-1.124060913,-0.016383045,-0.18141827,-0.043959408,0.31546605,0.128470273,0.939172045,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,other,FALSE,
-0.511811136,0.066366289,-0.026979196,-0.067081565,-0.026899355,0.085735241,0.99369309,-1.124060913,-0.016383045,-0.18141827,-0.043959408,0.31546605,0.128470273,0.939172045,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,armsCrossed,FALSE,
-0.511811136,0.066366289,-0.026979196,-0.067081565,-0.026899355,0.085735241,0.99369309,-1.124060913,-0.016383045,-0.18141827,-0.043959408,0.31546605,0.128470273,0.939172045,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,other,FALSE,
-0.511811136,0.066366289,-0.026979196,-0.067081565,-0.026899355,0.085735241,0.99369309,-1.124060913,-0.016383045,-0.18141827,-0.043959408,0.31546605,0.128470273,0.939172045,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,armsCrossed,FALSE,
-0.511811136,0.066366289,-0.026979196,-0.067081565,-0.026899355,0.085735241,0.99369309,-1.124060913,-0.016383045,-0.18141827,-0.043959408,0.31546605,0.128470273,0.939172045,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,other,FALSE,
-0.511811136,0.066366289,-0.026979196,-0.067081565,-0.026899355,0.085735241,0.99369309,-1.124060913,-0.016383045,-0.18141827,-0.043959408,0.31546605,0.128470273,0.939172045,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,other,FALSE,
-0.511811136,0.066366289,-0.026979196,-0.067081565,-0.026899355,0.085735241,0.99369309,-1.124060913,-0.016383045,-0.18141827,-0.043959408,0.31546605,0.128470273,0.939172045,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,other,FALSE,
-0.511811136,0.066366289,-0.026979196,-0.067081565,-0.026899355,0.085735241,0.99369309,-1.124060913,-0.016383045,-0.18141827,-0.043959408,0.31546605,0.128470273,0.939172045,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,other,FALSE,
-0.511811136,0.066366289,-0.026979196,-0.067081565,-0.026899355,0.085735241,0.99369309,-1.124060913,-0.016383045,-0.18141827,-0.043959408,0.31546605,0.128470273,0.939172045,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,other,FALSE,
-0.511811136,0.066366289,-0.026979196,-0.067081565,-0.026899355,0.085735241,0.99369309,-1.124060913,-0.016383045,-0.18141827,-0.043959408,0.31546605,0.128470273,0.939172045,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,other,FALSE,
-0.511811136,0.066366289,-0.026979196,-0.067081565,-0.026899355,0.085735241,0.99369309,-1.124060913,-0.016383045,-0.18141827,-0.043959408,0.31546605,0.128470273,0.939172045,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,other,FALSE,
-0.511811136,0.066366289,-0.026979196,-0.067081565,-0.026899355,0.085735241,0.99369309,-1.124060913,-0.016383045,-0.18141827,-0.043959408,0.31546605,0.128470273,0.939172045,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,other,FALSE,
-0.517031631,0.132933256,1.09882131,-0.002812857,-0.049025012,0.022584511,0.99853822,-1.246006015,0.108823117,0.687657725,-0.133211258,0.235175906,0.046101239,0.96167652,0,0,0,0,0,0,1,anger,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,armsCrossed,FALSE,
-0.525160774,0.465675952,1.183905149,-0.067406673,-0.212447939,0.032379556,0.974306819,-1.213955894,0.421618939,0.657918642,-0.142594257,0.338946493,-0.080953711,0.926406309,0,0,0,0,0,0,1,anger,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,handsOnFace,FALSE,
-0.60765166,0.562983958,1.617979848,0.043399657,-0.118113558,0.033017641,0.991501635,-1.252327594,0.534410151,1.0745294,-0.112324227,0.344379112,-0.096384353,0.927090261,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,handsOnFace,FALSE,
-0.60765166,0.562983958,1.617979848,0.043399657,-0.118113558,0.033017641,0.991501635,-1.252327594,0.534410151,1.0745294,-0.112324227,0.344379112,-0.096384353,0.927090261,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,handsOnFace,FALSE,
-0.570828541,0.183651927,-0.136659306,-0.211318559,0.419440233,-0.217365144,0.85566743,-0.930050336,0.554108677,0.252931207,-0.203680785,0.586560791,-0.233982086,0.748139666,0,0,0,0,0,0,1,anger,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,other,FALSE,
-0.292538036,0.284016925,0.441354925,-0.150598166,0.192551705,-0.014752587,0.969549583,-0.916214455,0.319206577,0.579242145,-0.148905681,0.578351274,-0.042209587,0.800971443,0,0,0,0,0,0,1,supprise,,,,,,,,,,,,,,,,,,,other,FALSE,
-0.903218947,0.198894104,-0.384636269,-0.105070334,0.399227804,-0.079542315,0.907331475,-1.251551272,0.438397461,0.058672518,-0.139669565,0.575440792,-0.253755008,0.764832467,0,0,0,0,0,0,1,anger,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,other,FALSE,
-0.791132374,0.19954785,-0.619534393,-0.048368082,0.288608658,-0.010510781,0.956166876,-1.215440719,0.366914958,-0.167015175,-0.091066695,0.47239073,-0.190768629,0.855664178,0,0,0,0,0,0,1,supprise,,,,,,,,,,,,,,,,,,,other,FALSE,
-0.348024065,-0.061047542,0.385488426,0.113713671,0.445365668,0.056215467,0.88631735,-0.914989643,-0.094765654,0.784782222,0.056167964,0.372796382,-0.019212973,0.926012354,0,0,0,0,0,0,1,anger,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,other,FALSE,
-0.465992291,-0.019433805,0.057601437,0.255467906,0.451810188,0.039305097,0.853849408,-0.958013586,-0.20119994,0.457151249,0.413019275,0.353129737,-0.005301107,0.839455994,0,0,0,0,0,0,1,neutual,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,other,FALSE,
-0.465992291,-0.019433805,0.057601437,0.255467906,0.451810188,0.039305097,0.853849408,-0.958013586,-0.20119994,0.457151249,0.413019275,0.353129737,-0.005301107,0.839455994,0,0,0,0,0,0,1,anger,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,armsCrossed,FALSE,
-0.424100774,-0.108728696,0.178337039,0.296367189,0.410494912,0.032899301,0.861729687,-0.891449575,-0.320824,0.593605062,0.485845162,0.315492574,0.023863429,0.814769569,0,0,0,0,0,0,1,neutual,,,,,,,,,,,,,,,,,,,other,FALSE,
-0.424100774,-0.108728696,0.178337039,0.296367189,0.410494912,0.032899301,0.861729687,-0.891449575,-0.320824,0.593605062,0.485845162,0.315492574,0.023863429,0.814769569,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,other,FALSE,
-0.424100774,-0.108728696,0.178337039,0.296367189,0.410494912,0.032899301,0.861729687,-0.891449575,-0.320824,0.593605062,0.485845162,0.315492574,0.023863429,0.814769569,0,0,0,0,0,0,1,supprise,,,,,,,,,,,,,,,,,,,other,FALSE,
0.597177148,-0.233031159,0.566786727,-0.02407766,-0.124436543,-0.083077782,0.988450249,-0.565289297,-0.025756001,0.298777448,-0.008196057,0.305612963,0.102614108,0.946574818,0,0,0,0,0,0,1,supprise,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,other,FALSE,
0.575767887,-0.234384064,0.188256353,0.064010577,0.015085898,-0.013109549,0.997749067,-0.623467481,0.011708418,0.038462086,0.041777694,0.315617159,0.06240789,0.945909979,0,0,0,0,0,0,1,supprise,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,other,FALSE,
0.246422584,-0.006759759,0.690340234,-0.084377935,-0.36650237,0.056510184,0.924858354,-0.600733147,0.016304565,-0.220955408,0.068387892,0.119656333,-0.114621512,0.983802504,0,0,0,0,0,0,1,supprise,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,other,FALSE,
0.696746667,-0.206193337,-0.360581788,0.175654301,-0.279005566,0.217814877,0.918617516,-0.637942875,-0.004495159,-0.287347395,-0.010272533,0.106553732,-0.058766708,0.992515618,0,0,0,0,0,0,1,anger,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,other,FALSE,
-0.554320729,0.164945174,0.297574674,0.009704983,0.324875287,-0.002837368,0.945702813,-1.0766326,0.199121042,0.362236422,-0.151827256,0.551862282,0.224632052,0.788629791,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,error,FALSE,
-1.223177674,0.00831919,0.38212267,0.062459501,0.671488027,0.013761681,0.738250131,-0.559279194,0.058998058,0.089044071,0.159167146,0.316549982,0.016849657,0.934974875,0,0,0,0,0,0,1,supprise,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,other,FALSE,
-1.136977423,-0.032214589,0.518256307,0.062859344,0.689986312,0.017757793,0.720869096,-0.493639,0.041559793,0.185605782,0.297053137,0.283958751,0.016980158,0.911503448,0,0,0,0,0,0,1,supprise,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,armsCrossed,FALSE,
-1.211402173,0.212789097,0.426404422,-0.043299762,0.684181905,-0.122194714,0.717696804,-0.589351782,0.120744218,0.077954908,0.073530104,0.287046101,-0.094878044,0.950366254,0,0,0,0,0,0,1,supprise,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,armsCrossed,FALSE,
-1.273628673,-0.22149996,0.350190152,0.118703255,0.663331006,0.153512354,0.722727799,-0.700820946,-0.008669663,0.005637799,0.293949668,0.223483054,0.051322281,0.927908908,0,0,0,0,0,0,1,supprise,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,other,FALSE,
-1.049148074,-0.199345648,0.665597431,0.154393586,0.600456801,-0.028036643,0.784109812,-0.700820946,-0.008669663,0.005637799,0.293949668,0.223483054,0.051322281,0.927908908,0,0,0,0,0,0,1,supprise,,,,,,,,,,,,,,,,,,,handsRaised,FALSE,
-0.897627691,-0.128934739,0.811825893,0.17913675,0.582148261,-0.199943892,0.767486722,-0.700820946,-0.008669663,0.005637799,0.293949668,0.223483054,0.051322281,0.927908908,0,0,0,0,0,0,1,supprise,,,,,,,,,,,,,,,,,,,other,FALSE,
-0.898803062,-0.123232698,0.823900369,0.197644526,0.511916218,-0.105061973,0.829361446,-0.700820946,-0.008669663,0.005637799,0.293949668,0.223483054,0.051322281,0.927908908,0,0,0,0,0,0,1,neutual,,,,,,,,,,,,,,,,,,,handsRaised,FALSE,
-0.992565483,-0.077760656,0.733471655,0.148218379,0.45399875,-0.0597222,0.876555592,-0.700820946,-0.008669663,0.005637799,0.293949668,0.223483054,0.051322281,0.927908908,0,0,0,0,0,0,1,neutual,,,,,,,,,,,,,,,,,,,other,FALSE,
-1.233986686,0.136313441,0.284603572,0.061906816,0.243511714,-0.006493489,0.967898459,-0.700820946,-0.008669663,0.005637799,0.293949668,0.223483054,0.051322281,0.927908908,0,0,0,0,0,0,1,supprise,,,,,,,,,,,,,,,,,,,handsRaised,FALSE,
-1.261960703,0.124647344,0.243010388,0.070014316,0.245130561,-0.002875838,0.966954359,-0.700820946,-0.008669663,0.005637799,0.293949668,0.223483054,0.051322281,0.927908908,0,0,0,0,0,0,1,supprise,,,,,,,,,,,,,,,,,,,armsCrossed,FALSE,
-1.247046804,0.091002664,0.266879435,0.080698899,0.249497517,0.016629939,0.964863784,-0.480199069,0.093007921,0.227099637,0.071980089,0.182180891,0.021568493,0.980389611,0,0,0,0,0,0,1,neutual,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,armsCrossed,FALSE,
-1.303489603,0.107793412,-0.198204093,0.007948968,0.114710076,0.005504339,0.993351959,-0.54242026,0.111531917,0.036632502,0.053473552,0.017079979,0.019238738,0.99823781,0,0,0,0,0,0,1,supprise,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,armsCrossed,FALSE,
-1.203186024,0.123161766,0.189049946,0.045690822,0.151574071,-0.018391151,0.987218018,-0.544200891,0.11074835,0.048476517,0.044934571,0.163906454,-0.01874345,0.985273689,0,0,0,0,0,0,1,supprise,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,armsCrossed,FALSE,
-1.183280825,0.103075168,0.104878675,-0.028412351,0.087323609,-0.010508374,0.995719288,-0.6082865,0.100586495,-0.087284665,0.032898777,0.021437179,-0.004703605,0.999217691,0,0,0,0,0,0,1,supprise,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,handsRaised,FALSE,
-1.252528251,0.053812814,0.21815068,0.018320649,0.205096614,0.056766352,0.976922368,-0.585714805,0.080911739,0.077002032,0.091539506,0.091143197,0.0080621,0.991588846,0,0,0,0,0,0,1,supprise,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,handsRaised,FALSE,
-1.221434374,0.058899249,0.214807639,0.046599379,0.360455261,0.083478576,0.927864122,-0.549449036,0.077356931,0.121792049,0.1043445,0.070933337,0.038526754,0.991259994,0,0,0,0,0,0,1,supprise,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,other,FALSE,
-1.221434374,0.058899249,0.214807639,0.046599379,0.360455261,0.083478576,0.927864122,-0.549449036,0.077356931,0.121792049,0.1043445,0.070933337,0.038526754,0.991259994,0,0,0,0,0,0,1,supprise,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,armsCrossed,FALSE,
-1.235780508,0.159423396,-0.086163464,0.016342534,0.296636508,0.001573538,0.954849322,-0.59078376,0.11734578,-0.141652305,0.000613886,-0.042393505,-0.004295741,0.999091568,0,0,0,0,0,0,1,supprise,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,armsCrossed,FALSE,
-0.787003681,0.006295191,0.802902343,-0.117977506,0.029052458,-0.007676751,0.992561499,-0.092171603,-0.116542067,0.712687776,0.023934571,-0.119664566,-0.09519936,0.9879497,0,0,0,0,0,0,1,supprise,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,armsCrossed,FALSE,
-0.660905021,-0.020642319,0.076772816,-0.35120624,-0.095248948,0.188018881,0.9122668,-0.102280675,-0.049944732,0.404871139,0.135363292,-0.164066416,-0.059444025,0.975307848,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,other,FALSE,
0.704112992,-0.077345581,0.06469873,-0.112674385,-0.240730246,0.078575016,0.960822251,-0.651738519,-0.076866035,-0.014798542,-0.111626283,0.178420151,0.03300862,0.977044653,0,0,0,0,0,0,1,anger,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,other,FALSE,
0.739004593,-0.028385647,0.379137946,-0.141866614,-0.249186485,0.063924216,0.955873242,-0.586254705,0.022715122,0.258019617,-0.127687233,0.156897379,-0.068908372,0.976898572,0,0,0,0,0,0,1,anger,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,armsCrossed,FALSE,
1.207909633,-0.263761649,0.139152663,-0.101671065,-0.364048783,-0.095405108,0.920885087,0.672745523,-0.033032178,0.147251237,0.081134451,-0.150933391,-0.029811958,0.984757615,0,0,0,0,0,0,1,anger,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,armsCrossed,FALSE,
1.151246889,-0.359096978,0.106306239,-0.259209426,-0.364745717,-0.189685353,0.873951087,0.673085729,-0.093744008,0.028596233,0.019233954,-0.060317034,-0.085565283,0.99431911,0,0,0,0,0,0,1,supprise,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,other,FALSE,
1.144915786,-0.375690292,0.044895017,-0.387499076,-0.355160463,-0.297978197,0.796815227,0.674301115,-0.102171759,0.008979832,0.003936795,-0.01791755,-0.112752843,0.993453703,0,0,0,0,0,0,1,supprise,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,armsCrossed,FALSE,
1.133347987,-0.407912707,0.034955604,-0.404821055,-0.2579667,-0.341831842,0.807913415,0.65521184,-0.112659019,0.026771784,-0.03869762,-0.075329369,-0.125969388,0.988412714,0,0,0,0,0,0,1,supprise,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,armsCrossed,FALSE,
1.098946629,-0.353868835,0.382254559,-0.268413719,-0.389180711,-0.22596959,0.851721899,0.655507021,-0.117233491,0.080473473,-0.006512111,-0.114446846,-0.11688036,0.986508233,0,0,0,0,0,0,1,supprise,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,other,FALSE,
1.147768277,-0.280999663,0.338186782,-0.348849412,-0.385539158,-0.288742523,0.803922509,0.677586719,-0.068875986,0.019568764,0.00233975,-0.097394488,-0.08481945,0.991622156,0,0,0,0,0,0,1,supprise,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,armsCrossed,FALSE,
1.168955618,-0.305158877,0.165742399,-0.257538494,-0.384669584,-0.213076094,0.860407934,0.68007154,-0.065741363,0.042235752,0.002064801,-0.089663061,-0.084265603,0.992398902,0,0,0,0,0,0,1,supprise,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,armsCrossed,FALSE,
1.113479851,-0.315738535,0.242912552,-0.037093581,-0.465781966,0.033593162,0.883483291,0.642778172,-0.077571468,0.077562036,0.034035876,-0.171900068,-0.077538296,0.981468155,0,0,0,0,0,0,1,supprise,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,other,FALSE,
1.266581999,-0.204383599,0.37320324,-0.007293009,-0.429635471,-0.032122861,0.902401405,0.754632103,-0.00835857,0.17048021,0.116230739,-0.052190519,-0.04496186,0.990830458,0,0,0,0,0,0,1,anger,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,armsCrossed,FALSE,
1.283512953,-0.036842397,0.368671517,0.130471133,-0.267126895,-0.04503617,0.953725458,0.709376391,0.119372885,0.145219516,0.186984744,0.002274263,0.020934488,0.982137099,0,0,0,0,0,0,1,anger,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,other,FALSE,
0.96980113,-0.441771328,0.479442068,0.018000877,-0.531899402,-0.073358698,0.843431975,0.482322893,-0.131437594,0.350754453,0.120565982,-0.369061643,-0.134780598,0.91164222,0,0,0,0,0,0,1,anger,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,other,FALSE,
0.670478553,-0.420387596,0.974694918,0.146577404,-0.685258239,0.070656373,0.709890053,0.415571387,-0.142478848,0.528736874,0.140580037,-0.406771152,-0.109481653,0.895984515,0,0,0,0,0,0,1,anger,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,other,FALSE,
0.101797863,-1.072257586,-0.400216519,0.358235062,-0.368971638,-0.676140081,0.52760038,-0.064833189,-0.424136736,-0.128816265,0.485270129,-0.334859808,-0.543580503,0.597412795,0,0,0,0,0,0,1,happy,,,,,,,,,,,,,,,,,,,other,FALSE,
1.03465569,-0.271505613,0.538547634,0.179642455,-0.302508267,-0.100996439,0.930600374,0.592489796,-0.070370734,0.280449675,0.087939699,-0.222560031,-0.068405856,0.968532024,0,0,0,0,0,0,1,supprise,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,other,FALSE,
1.047923015,-0.288765739,0.51839373,0.182466053,-0.246566895,-0.077643339,0.948621325,0.586108336,-0.083854858,0.292909226,0.110328237,-0.240277586,-0.017804241,0.964249641,0,0,0,0,0,0,1,supprise,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,other,FALSE,
1.047923015,-0.288765739,0.51839373,0.182466053,-0.246566895,-0.077643339,0.948621325,0.586108336,-0.083854858,0.292909226,0.110328237,-0.240277586,-0.017804241,0.964249641,0,0,0,0,0,0,1,supprise,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,handsRaised,FALSE,
1.067858226,-0.273463684,0.404359773,0.194223698,-0.185087475,-0.066390812,0.961047367,0.587649006,-0.069608556,0.203880032,0.060583763,-0.282935366,-0.048342038,0.956002214,0,0,0,0,0,0,1,supprise,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,other,FALSE,
1.051429673,-0.24943317,0.433286985,0.064890001,-0.389226932,-0.123326504,0.910539541,0.58701165,-0.067771596,0.213553414,0.050251279,-0.34347076,-0.036362887,0.937112793,0,0,0,0,0,0,1,supprise,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,handsRaised,FALSE,
1.051429673,-0.24943317,0.433286985,0.064890001,-0.389226932,-0.123326504,0.910539541,0.58701165,-0.067771596,0.213553414,0.050251279,-0.34347076,-0.036362887,0.937112793,0,0,0,0,0,0,1,supprise,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,handsRaised,FALSE,
1.058619468,-0.249987351,0.48062317,0.066461825,-0.402418451,-0.108226691,0.90660311,0.624133984,-0.065552261,0.132352429,0.08631278,-0.33351667,0.042783449,0.937809315,0,0,0,0,0,0,1,supprise,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,handsRaised,FALSE,
0.652314062,-0.182711449,0.989229405,-0.030765913,-0.528148764,-0.117476084,0.840423531,0.457062017,-0.021409033,0.509546105,0.025703896,-0.278208087,-0.07427882,0.957299445,0,0,0,0,0,0,1,anger,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,armsCrossed,FALSE,
0.616718812,-0.275137441,0.975136672,-0.0243276,-0.538074789,-0.128124879,0.832747083,0.538379418,-0.064844761,0.388396629,-0.01116649,-0.357643136,-0.152574119,0.921242549,0,0,0,0,0,0,1,anger,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,armsCrossed,FALSE,
0.69546796,-0.222086888,0.917716468,0.06022968,-0.715659772,0.005162217,0.69582816,0.375364541,-0.050302068,0.581064911,-0.047149739,-0.434158755,-0.107035723,0.893211303,0,0,0,0,0,0,1,anger,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,other,FALSE,
0.689633482,-0.232418645,0.921917092,0.169829833,-0.651896233,0.152187931,0.723206723,0.332886885,-0.054007895,0.63861183,-0.031687022,-0.428641205,-0.04547926,0.901772858,0,0,0,0,0,0,1,anger,,,,,,,,,,,,,,,,,,,other,FALSE,
1.02942196,-0.14794784,0.664687286,0.098510336,-0.600599711,0.05481372,0.791562478,0.332886885,-0.054007895,0.63861183,-0.031687022,-0.428641205,-0.04547926,0.901772858,0,0,0,0,0,0,1,supprise,,,,,,,,,,,,,,,,,,,other,FALSE,
